"gutenberg_author_id","author","gender","nationality","birthdate","deathdate","link","generation"
799,"Depew, Chauncey M. (Chauncey Mitchell)","M","American",1834,1928,"http://en.wikipedia.org/wiki/Chauncey_Depew","Gilded "
459,"Der Ling, Princess","F","Chinese",1886,1944,"http://en.wikipedia.org/wiki/Princess_Der_Ling",NA
34440,"Derleth, August","M","American",1909,1971,"http://en.wikipedia.org/wiki/August_Derleth","Greatest"
8578,"Deschanel, Emile","M","French",1819,1904,"http://en.wikipedia.org/wiki/%C3%89mile_Deschanel",NA
39066,"Desjardins, L. G. (Louis Georges)","M","Canadian",1849,1928,"http://en.wikipedia.org/wiki/Louis-Georges_Desjardins",NA
39988,"Desloges, Pierre","M","Italian",1747,NA,"http://en.wikipedia.org/wiki/Pierre_Desloges",NA
446,"Dewey, John","M","American",1859,1952,"http://en.wikipedia.org/wiki/John_Dewey","Progressive "
4402,"Dewey, Melvil","M","American",1851,1931,"http://en.wikipedia.org/wiki/Melvil_Dewey","Progressive "
8364,"Dewey, Orville","M","American",1794,1882,"http://en.wikipedia.org/wiki/Orville_Dewey","Transcendental "
42217,"Dexter, Timothy","M","American",1747,1806,"http://en.wikipedia.org/wiki/Timothy_Dexter","Republican "
6546,"Dibdin, Thomas Frognall","M","British",1776,1847,"http://en.wikipedia.org/wiki/Thomas_Frognall_Dibdin",NA
33399,"Dick, Philip K.","M","American",1928,1982,"http://en.wikipedia.org/wiki/Philip_K._Dick","Silent"
37,"Dickens, Charles","M","British",1812,1870,"http://en.wikipedia.org/wiki/Charles_Dickens",NA
6036,"Dickinson, Anna E. (Anna Elizabeth)","F","American",1842,1932,"http://en.wikipedia.org/wiki/Anna_Elizabeth_Dickinson","Gilded "
996,"Dickinson, Emily","F","American",1830,1886,"http://en.wikipedia.org/wiki/Emily_Dickinson","Gilded "
1984,"Dickinson, G. Lowes (Goldsworthy Lowes)","M","British",1862,1932,"http://en.wikipedia.org/wiki/Goldsworthy_Lowes_Dickinson",NA
35832,"Dickson, Gordon R.","M","American",1923,2001,"http://en.wikipedia.org/wiki/Gordon_R._Dickson","Greatest"
34169,"Dickson, Leonard E. (Leonard Eugene)","M","American",1874,1954,"http://en.wikipedia.org/wiki/Leonard_Eugene_Dickson","Missionary "
4975,"Didon, père (Henri)","M","French",1840,1900,"http://en.wikipedia.org/wiki/Henri_Didon",NA
40494,"Dilke, Charles Wentworth, Sir","M","British",1843,1911,"http://en.wikipedia.org/wiki/Sir_Charles_Dilke,_2nd_Baronet",NA
5041,"Dingle, Edwin John","M","British",1881,1972,"http://en.wikipedia.org/wiki/Edwin_Dingle",NA
1292,"Disraeli, Benjamin, Earl of Beaconsfield","M","British",1804,1881,"http://en.wikipedia.org/wiki/Benjamin_Disraeli,_1st_Earl_of_Beaconsfield",NA
6393,"Disraeli, Isaac","M","Israeli",1766,1848,"http://en.wikipedia.org/wiki/Isaac_D'Israeli",NA
7953,"Dixon, William Hepworth","M","British",1821,1879,"http://en.wikipedia.org/wiki/William_Hepworth_Dixon",NA
176,"Dobie, J. Frank (James Frank)","M","American",1888,1964,"http://en.wikipedia.org/wiki/J._Frank_Dobie","Lost "
2155,"Dobson, Austin","M","British",1840,1921,"http://en.wikipedia.org/wiki/Henry_Austin_Dobson",NA
3826,"Doctorow, Cory","M","British",1971,NA,"http://en.wikipedia.org/wiki/Cory_Doctorow",NA
3904,"Doddridge, Philip","M","British",1702,1751,"http://en.wikipedia.org/wiki/Philip_Doddridge_(Nonconformist)",NA
37956,"Dodge, David Low","M","American",1774,1852,"http://en.wikipedia.org/wiki/David_Low_Dodge","Compromise "
402,"Dodge, Mary Mapes","F","American",1830,1905,"http://en.wikipedia.org/wiki/Mary_Mapes_Dodge","Gilded "
1847,"Dodge, Theodore Ayrault","M","American",1842,1909,"http://en.wikipedia.org/wiki/Theodore_Ayrault_Dodge","Gilded "
5058,"Dods, Marcus","M","Scottish",1834,1909,"http://en.wikipedia.org/wiki/Marcus_Dods_%28theologian%29",NA
26524,"Dodsley, Robert","M","British",1703,1764,"http://en.wikipedia.org/wiki/Robert_Dodsley",NA
5537,"Doheny, Michael","M","Irish",1805,1862,"http://en.wikipedia.org/wiki/Michael_Doheny",NA
1365,"Donnelly, Ignatius","M","American",1831,1901,"http://en.wikipedia.org/wiki/Ignatius_Donnelly","Gilded "
7006,"Dorsey, Anna Hanson","F","American",1815,1896,"http://en.wikipedia.org/wiki/Anna_Hanson_Dorsey","Transcendental "
1896,"Doré, Gustave","M","French",1832,1883,"http://en.wikipedia.org/wiki/Gustave_Doré",NA
2015,"Dos Passos, John","M","American",1896,1970,"http://en.wikipedia.org/wiki/John_Dos_Passos","Lost "
314,"Dostoyevsky, Fyodor","M","Russian",1821,1881,"http://en.wikipedia.org/wiki/Fyodor_Dostoevsky",NA
9508,"Doubleday, Abner","M","American",1819,1893,"http://en.wikipedia.org/wiki/Abner_Doubleday","Transcendental "
3957,"Doubleday, Russell","M","American",1872,1949,"http://en.wikipedia.org/wiki/Russell_Doubleday","Missionary "
2072,"Doughty, Arthur G. (Arthur George), Sir","M","Canadian",1860,1936,"http://en.wikipedia.org/wiki/Arthur_Doughty",NA
43202,"Douglas, Alfred Bruce","M","British",1870,1945,"https://en.wikipedia.org/wiki/Lord_Alfred_Douglas",NA
37296,"Douglas, George","M","Scottish",1856,1935,"https://en.wikipedia.org/wiki/George_Brisbane_Scott_Douglas",NA
1484,"Douglas, Norman","M","British",1868,1952,"http://en.wikipedia.org/wiki/Norman_Douglas",NA
34510,"Douglass, Frederick","M","American",1818,1895,"http://en.wikipedia.org/wiki/Frederick_Douglass","Transcendental "
4643,"Dowden, Edward","M","Irish",1843,1913,"http://en.wikipedia.org/wiki/Edward_Dowden",NA
69,"Doyle, Arthur Conan","M","British",1859,1930,"http://en.wikipedia.org/wiki/Arthur_Conan_Doyle",NA
9472,"Doyle, Richard","M","British",1824,1883,"http://en.wikipedia.org/wiki/Richard_Doyle_%28illustrator%29",NA
177,"Drake, Joseph Rodman","M","American",1795,1820,"http://en.wikipedia.org/wiki/Joseph_Rodman_Drake","Transcendental "
130,"Dreiser, Theodore","F","American",1871,1945,"http://en.wikipedia.org/wiki/Theodore_Dreiser","Missionary "
39212,"Dreyfus, Alfred","M","French",1859,1935,"http://en.wikipedia.org/wiki/Alfred_Dreyfus",NA
42723,"Driesch, Hans","M","German",1867,1941,"http://en.wikipedia.org/wiki/Hans_Driesch",NA
1337,"Droz, Gustave","M","French",1832,1895,"http://en.wikipedia.org/wiki/Antoine_Gustave_Droz",NA
3144,"Drummond, William Henry","M","Canadian",1854,1907,"http://en.wikipedia.org/wiki/William_Henry_Drummond",NA
26801,"Dryden, John F. (John Fairfield)","M","Jersey",1839,1911,"http://en.wikipedia.org/wiki/John_F._Dryden",NA
226,"Du Bois, W. E. B. (William Edward Burghardt)","M","American",1868,1963,"http://en.wikipedia.org/wiki/W._E._B._DuBois","Missionary "
7579,"Du Boisgobey, Fortuné","M","French",1821,1891,"http://en.wikipedia.org/wiki/Fortun%C3%A9_du_Boisgobey",NA
34707,"Du Casse, Albert","M","French",1813,1893,"http://en.wikipedia.org/wiki/Pierre_Emmanuel_Albert,_Baron_Ducasse",NA
25508,"Du Chaillu, Paul B. (Paul Belloni)","M","American",1835,1903,"http://en.wikipedia.org/wiki/Paul_du_Chaillu","Gilded "
4661,"Du Maurier, George","M","British",1834,1896,"http://en.wikipedia.org/wiki/George_du_Maurier",NA
6230,"Dubnow, Simon","M","Russian",1860,1941,"http://en.wikipedia.org/wiki/Simon_Dubnow",NA
42697,"Duckworth, W. L. H. (Wynfrid Laurence Henry)","M","British",1870,1956,"https://en.wikipedia.org/wiki/Wynfrid_Duckworth",NA
6885,"Dudeney, Henry Ernest","M","British",1857,1930,"http://en.wikipedia.org/wiki/Henry_Dudeney",NA
458,"Duff Gordon, Lucie, Lady","F","British",1821,1869,"http://en.wikipedia.org/wiki/Lucie%2C_Lady_Duff-Gordon",NA
1271,"Dufferin and Ava, Frederick Temple Blackwood, Marquis of","M","British",1826,1902,"http://en.wikipedia.org/wiki/Frederick_Hamilton-Temple-Blackwood,_1st_Marquess_of_Dufferin_and_Ava",NA
35080,"Duke, Basil Wilson","M","American",1838,1916,"http://en.wikipedia.org/wiki/Basil_W._Duke","Gilded "
7657,"Dulac, Edmund","M","British",1882,1953,"http://en.wikipedia.org/wiki/Edmund_Dulac",NA
6269,"Dunbar, Paul Laurence","M","American",1872,1906,"http://en.wikipedia.org/wiki/Paul_Laurence_Dunbar","Missionary "
354,"Dunbar-Nelson, Alice Moore","F","American",1875,1935,"http://en.wikipedia.org/wiki/Alice_Dunbar-Nelson","Missionary "
46559,"Duncan, David","M","American",1913,1999,"https://en.wikipedia.org/wiki/David_Duncan_%28writer%29","Greatest"
542,"Duncan, Sara Jeannette","F","Canadian",1861,1922,"http://en.wikipedia.org/wiki/Sara_Jeannette_Duncan",NA
1559,"Dunne, Finley Peter","M","American",1867,1936,"http://en.wikipedia.org/wiki/Finley_Peter_Dunne","Missionary "
2685,"Dunsany, Lord","M","Irish",1878,1957,"http://en.wikipedia.org/wiki/Edward_Plunkett,_18th_Baron_Dunsany",NA
8806,"Durham, M. E. (Mary Edith)","F","British",1863,1944,"http://en.wikipedia.org/wiki/Edith_Durham",NA
3172,"Durning-Lawrence, Edwin, Sir","M","British",1837,1914,"http://en.wikipedia.org/wiki/Edwin_Durning-Lawrence",NA
7986,"Dutt, Toru","F","Indian",1856,1877,"http://en.wikipedia.org/wiki/Toru_Dutt",NA
7368,"Dykes, John Bacchus","F","British",1823,1876,"http://en.wikipedia.org/wiki/John_Bacchus_Dykes",NA
7007,"Dyson, Edward","M","Australian",1865,1931,"http://en.wikipedia.org/wiki/Edward_Dyson",NA
3394,"Díaz, Porfirio","M","Spanish",1830,1915,"http://en.wikipedia.org/wiki/Porfirio_Díaz",NA
1159,"Earls, Michael","M","Irish",1873,1937,"http://en.wikipedia.org/wiki/Michael_Earls",NA
43106,"Eaton, Daniel Cady","M","American",1834,1895,"http://en.wikipedia.org/wiki/Daniel_Cady_Eaton","Gilded "
1800,"Ebers, Georg","M","German",1837,1898,"http://en.wikipedia.org/wiki/Georg_Ebers",NA
35081,"Ebner-Eschenbach, Marie von","F","Czech",1830,1916,"http://en.wikipedia.org/wiki/Marie_von_Ebner-Eschenbach",NA
40628,"Eckenstein, Lina","F","British",1857,1931,"https://en.wikipedia.org/wiki/Lina_Eckenstein",NA
1203,"Eddy, Mary Baker","M","American",1821,1910,"http://en.wikipedia.org/wiki/Mary_Baker_Eddy","Transcendental "
7945,"Eddy, Sherwood","M","American",1871,1963,"http://en.wikipedia.org/wiki/Sherwood_Eddy","Missionary "
41162,"Eden, Emily","F","British",1797,1869,"http://en.wikipedia.org/wiki/Emily_Eden",NA
630,"Edgeworth, Maria","F","Irish",1767,1849,"http://en.wikipedia.org/wiki/Maria_Edgeworth",NA
6239,"Edginton, May","F","British",1883,1957,"http://en.wikipedia.org/wiki/May_Edginton",NA
3325,"Edison, Thomas A. (Thomas Alva)","M","American",1847,1931,"http://en.wikipedia.org/wiki/Thomas_Edison","Progressive "
36073,"Edward VII, King of Great Britain","M","British",1841,1910,"http://en.wikipedia.org/wiki/Edward_VII_of_the_United_Kingdom",NA
2716,"Edwards, Amelia Ann Blanford","F","British",1831,1892,"http://en.wikipedia.org/wiki/Amelia_Edwards",NA
3048,"Edwards, George Wharton","M","American",1859,1950,"http://en.wikipedia.org/wiki/George_Wharton_Edwards","Progressive "
1144,"Edwards, Owen Morgan, Sir","M","Welsh",1858,1920,"http://en.wikipedia.org/wiki/Owen_Morgan_Edwards",NA
1009,"Edwards, Thomas","M","Welsh",1739,1810,"http://en.wikipedia.org/wiki/Twm_o%27r_Nant",NA
3293,"Eggleston, Edward","M","American",1837,1902,"http://en.wikipedia.org/wiki/Edward_Eggleston","Gilded "
1630,"Einstein, Albert","M","German",1879,1955,"http://en.wikipedia.org/wiki/Albert_Einstein",NA
1665,"Eisenhower, Dwight D. (Dwight David)","M","American",1890,1969,"http://en.wikipedia.org/wiki/Dwight_D._Eisenhower","Lost "
41334,"Elder, Marc","M","French",1884,1933,"http://en.wikipedia.org/wiki/Marc_Elder",NA
7561,"Elger, Thomas Gwyn","M","British",1838,1897,"http://en.wikipedia.org/wiki/Thomas_Gwyn_Elger",NA
3600,"Elgin, James Bruce, Earl of","M","British",1811,1863,"http://en.wikipedia.org/wiki/James_Bruce,_8th_Earl_of_Elgin",NA
6399,"Eliot, Charles William","M","American",1834,1926,"http://en.wikipedia.org/wiki/Charles_William_Eliot","Gilded "
90,"Eliot, George","F","British",1819,1880,"http://en.wikipedia.org/wiki/George_Eliot",NA
599,"Eliot, T. S. (Thomas Stearns)","M","British",1888,1965,"http://en.wikipedia.org/wiki/T._S._Eliot",NA
45321,"Ellet, E. F. (Elizabeth Fries)","F","American",1818,1877,"https://en.wikipedia.org/wiki/Elizabeth_F._Ellet","Transcendental "
40361,"Ellis, Beth","F","British",1874,1913,"https://en.wikipedia.org/wiki/Beth_Ellis",NA
2654,"Ellis, Havelock","M","British",1859,1939,"http://en.wikipedia.org/wiki/Havelock_Ellis",NA
38424,"Eltzbacher, Paul","M","German",1868,1928,"http://en.wikipedia.org/wiki/Paul_Eltzbacher",NA
1071,"Emerson, Ralph Waldo","M","American",1803,1882,"http://en.wikipedia.org/wiki/Ralph_Waldo_Emerson","Transcendental "
37680,"Eminescu, Mihai","M","Romanian",1850,1889,"http://en.wikipedia.org/wiki/Mihai_Eminescu",NA
2596,"Empey, Arthur Guy","M","American",1883,1963,"http://en.wikipedia.org/wiki/Arthur_Guy_Empey","Lost "
41074,"Endlicher, Stephan","M","Austrian",1804,1849,"http://en.wikipedia.org/wiki/Stephan_Endlicher",NA
47,"Engels, Friedrich","M","German",1820,1895,"http://en.wikipedia.org/wiki/Friedrich_Engels",NA
2478,"England, George Allan","M","American",1877,1936,"http://en.wikipedia.org/wiki/George_Allan_England","Missionary "
6398,"English, George Bethune","M","British",1787,1828,"http://en.wikipedia.org/wiki/George_Bethune_English",NA
6034,"Equiano, Olaudah","M","British",1745,1797,"http://en.wikipedia.org/wiki/Olaudah_Equiano",NA
3061,"Ervine, St. John G. (St. John Greer)","M","Irish",1883,1971,"http://en.wikipedia.org/wiki/St._John_Greer_Ervine",NA
35865,"Eshbach, Lloyd Arthur","M","American",1910,2003,"http://en.wikipedia.org/wiki/Lloyd_Arthur_Eshbach","Greatest"
6295,"Espronceda, José de","M","Spanish",1808,1842,"http://en.wikipedia.org/wiki/Jos%C3%A9_de_Espronceda",NA
3112,"Esquiros, Alphonse","M","French",1812,1876,"http://en.wikipedia.org/wiki/Henri-Fran%C3%A7ois-Alphonse_Esquiros",NA
8575,"Esslemont, J. E. (John Ebenezer)","M","British",1874,1925,"http://en.wikipedia.org/wiki/John_Esslemont",NA
42188,"Eucken, Rudolf","M","German",1846,1926,"http://en.wikipedia.org/wiki/Rudolf_Christoph_Eucken",NA
36531,"Evans, Donald","M","American",1884,1921,"http://en.wikipedia.org/wiki/Donald_Evans_%28American_poet%29","Lost "
37274,"Evans-Wentz, W. Y. (Walter Yeeling)","M","American",1878,1965,"http://en.wikipedia.org/wiki/Walter_Evans-Wentz","Missionary "
8524,"Evarts, William Maxwell","M","American",1818,1901,"http://en.wikipedia.org/wiki/William_M._Evarts","Transcendental "
6548,"Everett, Edward","M","American",1794,1865,"http://en.wikipedia.org/wiki/Edward_Everett","Transcendental "
1711,"Ewald, Carl","M","Danish",1856,1908,"http://en.wikipedia.org/wiki/Carl_Ewald",NA
5266,"Ewald, Johannes","M","Danish",1743,1781,"http://en.wikipedia.org/wiki/Johannes_Ewald",NA
1780,"Eyre, Edward John","M","British",1815,1901,"http://en.wikipedia.org/wiki/Edward_John_Eyre",NA
735,"Fabre, Jean-Henri","M","French",1823,1915,"http://en.wikipedia.org/wiki/Jean_Henri_Fabre",NA
4528,"Faguet, Émile","M","French",1847,1916,"http://en.wikipedia.org/wiki/Émile_Faguet",NA
36611,"Fain, Agathon-Jean-François, baron","M","French",1778,1837,"http://en.wikipedia.org/wiki/Agathon_Jean_Fran%C3%A7ois_Fain",NA
4694,"Fairbanks, Douglas","M","American",1883,1939,"http://en.wikipedia.org/wiki/Douglas_Fairbanks,_Sr.","Lost "
32015,"Fairholt, F. W. (Frederick William)","M","British",1814,1866,"http://en.wikipedia.org/wiki/Frederick_William_Fairholt",NA
3660,"Falkner, John Meade","M","British",1858,1932,"http://en.wikipedia.org/wiki/J._Meade_Falkner",NA
40997,"Falkner, William C. (Clark)","M","American",1825,1889,"http://en.wikipedia.org/wiki/William_Clark_Falkner","Gilded "
44941,"Falls, Cyril","M","British",1888,1971,"http://en.wikipedia.org/wiki/Cyril_Falls",NA
5541,"Faraday, Michael","M","British",1791,1867,"http://en.wikipedia.org/wiki/Michael_Faraday",NA
7674,"Farina, Salvatore","M","Italian",1846,1918,"http://en.wikipedia.org/wiki/Salvatore_Farina",NA
41959,"Farjeon, B. L. (Benjamin Leopold)","M","British",1833,1903,"http://en.wikipedia.org/wiki/Benjamin_Farjeon",NA
794,"Farjeon, Eleanor","F","British",1881,1965,"http://en.wikipedia.org/wiki/Eleanor_Farjeon",NA
33989,"Farmer, Philip José","M","American",1918,2009,"http://en.wikipedia.org/wiki/Philip_Jos%C3%A9_Farmer","Greatest"
789,"Farnol, Jeffery","M","British",1878,1952,"http://en.wikipedia.org/wiki/Jeffery_Farnol",NA
684,"Farrar, John Chipman","M","American",1896,1974,"http://en.wikipedia.org/wiki/John_Chipman_Farrar","Lost "
3805,"Farrère, Claude","M","French",1876,1957,"http://en.wikipedia.org/wiki/Claude_Farrère",NA
5969,"Fawcett, Millicent Garrett, Dame","F","British",1847,1929,"http://en.wikipedia.org/wiki/Millicent_Fawcett",NA
42821,"Fechner, Gustav Theodor","M","German",1801,1887,"https://en.wikipedia.org/wiki/Gustav_Fechner",NA
8581,"Feild, Edward","M","Greek",1801,1876,"http://en.wikipedia.org/wiki/Edward_Feild",NA
3840,"Fenn, George Manville","M","British",1831,1909,"http://en.wikipedia.org/wiki/George_Manville_Fenn",NA
193,"Ferber, Edna","F","American",1885,1968,"http://en.wikipedia.org/wiki/Edna_Ferber","Lost "
2831,"Ferguson, Adam","M","Scottish",1723,1816,"http://en.wikipedia.org/wiki/Adam_Ferguson",NA
44209,"Fernández de Moratín, Leandro","M","Spanish",1760,1828,"http://en.wikipedia.org/wiki/Leandro_Fern%C3%A1ndez_de_Morat%C3%ADn",NA
4910,"Ferrero, Guglielmo","M","Italian",1871,1942,"http://en.wikipedia.org/wiki/Guglielmo_Ferrero",NA
4487,"Ferrier, Susan","M","Scottish",1782,1854,"http://en.wikipedia.org/wiki/Susan_Edmonstoune_Ferrier",NA
44096,"Feuerbach, Ludwig","M","German",1804,1872,"http://en.wikipedia.org/wiki/Ludwig_Feuerbach",NA
1342,"Feuillet, Octave","M","French",1821,1890,"http://en.wikipedia.org/wiki/Octave_Feuillet",NA
34691,"Feydeau, Ernest","M","French",1821,1873,"http://en.wikipedia.org/wiki/Ernest-Aim%C3%A9_Feydeau",NA
7906,"Fichte, Johann Gottlieb","M","German",1762,1814,"http://en.wikipedia.org/wiki/Johann_Gottlieb_Fichte",NA
238,"Field, Eugene","M","American",1850,1895,"http://en.wikipedia.org/wiki/Eugene_Field","Progressive "
37206,"Field, Henry M. (Henry Martyn)","M","American",1822,1907,"http://en.wikipedia.org/wiki/Henry_Martyn_Field_%28minister%29","Gilded "
537,"Fielding, Henry","M","British",1707,1754,"http://en.wikipedia.org/wiki/Henry_Fielding",NA
747,"Fielding, Sarah","F","British",1710,1768,"http://en.wikipedia.org/wiki/Sarah_Fielding",NA
2880,"Fields, Annie","F","American",1834,1915,"http://en.wikipedia.org/wiki/Annie_Adams_Fields","Gilded "
4465,"Fields, James Thomas","M","American",1817,1881,"http://en.wikipedia.org/wiki/James_Thomas_Fields","Transcendental "
35941,"Figgis, Darrell","M","Irish",1882,1925,"http://en.wikipedia.org/wiki/Darrell_Figgis",NA
7699,"Fine, Henry B. (Henry Burchard)","M","American",1858,1928,"http://en.wikipedia.org/wiki/Henry_Burchard_Fine","Progressive "
2579,"Finnemore, John","M","British",1863,1915,"http://en.wikipedia.org/wiki/John_Finnemore_(author)",NA
2182,"Fischer, Kuno","M","German",1824,1907,"http://en.wikipedia.org/wiki/Kuno_Fischer",NA
1781,"Fisher, Dorothy Canfield","F","American",1879,1958,"http://en.wikipedia.org/wiki/Dorothy_Canfield_Fisher","Missionary "
6533,"Fitch, Clyde","M","American",1865,1909,"http://en.wikipedia.org/wiki/Clyde_Fitch","Missionary "
36389,"Fitch, Henry S. (Henry Sheldon)","M","American",1909,2009,"http://en.wikipedia.org/wiki/Henry_Sheldon_Fitch","Greatest"
8564,"Fitchett, W. H. (William Henry)","M","Australian",1845,1928,"http://en.wikipedia.org/wiki/William_Henry_Fitchett",NA
138,"FitzGerald, Edward","M","British",1809,1883,"http://en.wikipedia.org/wiki/Edward_FitzGerald_%28poet%29",NA
420,"Fitzgerald, F. Scott (Francis Scott)","M","American",1896,1940,"http://en.wikipedia.org/wiki/F._Scott_Fitzgerald","Lost "
2132,"Fitzhugh, Percy Keese","M","American",1876,1950,"http://en.wikipedia.org/wiki/Percy_Keese_Fitzhugh","Missionary "
25940,"Flagg, James Montgomery","M","American",1877,1960,"http://en.wikipedia.org/wiki/James_Montgomery_Flagg","Missionary "
8763,"Flammarion, Camille","M","French",1842,1925,"http://en.wikipedia.org/wiki/Camille_Flammarion",NA
574,"Flaubert, Gustave","M","French",1821,1880,"http://en.wikipedia.org/wiki/Gustave_Flaubert",NA
1099,"Flecker, James Elroy","M","British",1884,1915,"http://en.wikipedia.org/wiki/James_Elroy_Flecker",NA
39516,"Fleming, J. A. (John Ambrose), Sir","M","British",1849,1945,"http://en.wikipedia.org/wiki/John_Ambrose_Fleming",NA
1074,"Fleming, May Agnes","F","Canadian",1840,1880,"http://en.wikipedia.org/wiki/May_Agnes_Fleming",NA
4785,"Fletcher, Alice C. (Alice Cunningham)","F","American",1838,1923,"http://en.wikipedia.org/wiki/Alice_Cunningham_Fletcher","Gilded "
43027,"Fletcher, Horace","M","American",1849,1919,"https://en.wikipedia.org/wiki/Horace_Fletcher","Progressive "
1761,"Fletcher, J. S. (Joseph Smith)","M","British",1863,1935,"http://en.wikipedia.org/wiki/J._S._Fletcher",NA
45165,"Fletcher, John","M","British",1791,1862,"http://en.wikipedia.org/wiki/John_Fletcher_(playwright)",NA
4720,"Flinders, Matthew","M","British",1774,1814,"http://en.wikipedia.org/wiki/Matthew_Flinders",NA
1592,"Flint, Homer Eon","M","American",1888,1924,"http://en.wikipedia.org/wiki/Homer_Eon_Flint","Lost "
914,"Flipper, Henry Ossian","M","American",1856,1940,"http://en.wikipedia.org/wiki/Henry_Ossian_Flipper","Progressive "
36033,"Florian","M","French",1755,1794,"http://en.wikipedia.org/wiki/Jean-Pierre_Claris_de_Florian",NA
2759,"Fogazzaro, Antonio","M","Italian",1842,1911,"http://en.wikipedia.org/wiki/Antonio_Fogazzaro",NA
1362,"Follen, Eliza Lee Cabot","F","American",1787,1860,"http://en.wikipedia.org/wiki/Eliza_Lee_Cabot_Follen","Compromise "
9500,"Fontenay, Charles L.","M","American",1917,2007,"http://en.wikipedia.org/wiki/Charles_L._Fontenay","Greatest"
2703,"Foote, Mary Hallock","F","American",1847,1938,"http://en.wikipedia.org/wiki/Mary_Hallock_Foote","Progressive "
8015,"Foote, Samuel","M","British",1720,1777,"http://en.wikipedia.org/wiki/Samuel_Foote",NA
2739,"Forbes, Archibald","M","Scottish",1838,1900,"http://en.wikipedia.org/wiki/Archibald_Forbes",NA
26492,"Force, M. F. (Manning Ferguson)","M","American",1824,1899,"http://en.wikipedia.org/wiki/Manning_Force","Gilded "
40310,"Ford, Ernest","M","British",1858,1919,"http://en.wikipedia.org/wiki/Ernest_Ford",NA
1016,"Ford, Ford Madox","M","British",1873,1939,"http://en.wikipedia.org/wiki/Ford_Madox_Ford",NA
1669,"Ford, Gerald R.","M","American",1913,2006,"http://en.wikipedia.org/wiki/Gerald_Ford","Greatest"
41260,"Ford, Richard","M","British",1796,1858,"http://en.wikipedia.org/wiki/Richard_Ford_%28writer%29",NA
37425,"Forkel, Johann Nikolaus","M","German",1749,1818,"http://en.wikipedia.org/wiki/Johann_Nikolaus_Forkel",NA
3221,"Forrest, John Forrest, Baron","M","Australian",1847,1918,"http://en.wikipedia.org/wiki/John_Forrest,_1st_Baron_Forrest_of_Bunbury",NA
5803,"Forrester, Izola L. (Izola Louise)","F","American",1878,1944,"http://en.wikipedia.org/wiki/Izola_forrester","Missionary "
975,"Forster, E. M. (Edward Morgan)","M","British",1879,1970,"http://en.wikipedia.org/wiki/E._M._Forster",NA
37318,"Forster, Georg","M","German",1754,1794,"http://en.wikipedia.org/wiki/Georg_Forster",NA
8884,"Fortescue, J. W. (John William), Sir","M","British",1859,1933,"http://en.wikipedia.org/wiki/John_William_Fortescue",NA
6268,"Fortune, Timothy Thomas","M","American",1856,1928,"http://en.wikipedia.org/wiki/Timothy_Thomas_Fortune","Progressive "
25109,"Fosdick, Harry Emerson","M","American",1878,1969,"http://en.wikipedia.org/wiki/Harry_Emerson_Fosdick","Missionary "
4366,"Foster, Hannah Webster","F","American",1759,1840,"http://en.wikipedia.org/wiki/Hannah_Webster_Foster","Republican "
44171,"Fougasse","M","British",1887,1965,"http://en.wikipedia.org/wiki/Fougasse_(cartoonist)",NA
8882,"Fowler, Ellen Thorneycroft","M","British",1860,1929,"http://en.wikipedia.org/wiki/Ellen_Thorneycroft_Fowler",NA
1413,"Fox, Charles James","M","British",1749,1806,"http://en.wikipedia.org/wiki/Charles_James_Fox",NA
755,"France, Anatole","M","French",1844,1924,"http://en.wikipedia.org/wiki/Anatole_France",NA
1579,"Franck, Harry Alverson","M","American",1881,1962,"http://en.wikipedia.org/wiki/Harry_A._Franck","Missionary "
40564,"Frankau, Gilbert","M","British",1884,1952,"http://en.wikipedia.org/wiki/Gilbert_Frankau",NA
46575,"Franklin, Jay","M","American",1897,1967,"https://en.wikipedia.org/wiki/John_Franklin_Carter","Lost "
4051,"Franklin, Miles","F","Australian",1879,1954,"http://en.wikipedia.org/wiki/Miles_Franklin",NA
83,"Frederic, Harold","M","American",1856,1898,"http://en.wikipedia.org/wiki/Harold_Frederic","Progressive "
526,"Freeman, Edward A. (Edward Augustus)","M","British",1823,1892,"http://en.wikipedia.org/wiki/Edward_Augustus_Freeman",NA
4708,"Freeman, John","M","British",1880,1929,"http://en.wikipedia.org/wiki/John_Freeman_(Georgian_poet)",NA
36405,"Freeman, Lewis R. (Lewis Ransome)","M","American",1878,1960,"http://en.wikipedia.org/wiki/Lewis_R._Freeman","Missionary "
495,"Freeman, Mary Eleanor Wilkins","F","American",1852,1930,"http://en.wikipedia.org/wiki/Mary_Eleanor_Wilkins_Freeman","Progressive "
9612,"Fremantle, Arthur James Lyon, Sir","M","British",1835,1901,"http://en.wikipedia.org/wiki/Arthur_Fremantle",NA
26564,"French, John Denton Pinkstone, Earl of Ypres","M","French",1852,1925,"http://en.wikipedia.org/wiki/John_French%2C_1st_Earl_of_Ypres",NA
391,"Freud, Sigmund","M","German",1856,1939,"http://en.wikipedia.org/wiki/Sigmund_Freud",NA
8864,"Freytag, Gustav","M","German",1816,1895,"http://en.wikipedia.org/wiki/Gustav_Freytag",NA
32054,"Fromentin, Eugène","M","French",1820,1876,"http://en.wikipedia.org/wiki/Eug%C3%A8ne_Fromentin",NA
24799,"Frost, A. B. (Arthur Burdett)","M","American",1851,1928,"http://en.wikipedia.org/wiki/A._B._Frost","Progressive "
